EnergyLoss(eV) ProbabilityDensity(eV⁻¹)
0.002772713201883404 0.4019930902189809
0.0027922244042359844 0.4019451004696667
0.0028117356065885646 0.4092611338415104
0.002831246808941145 0.4244371579446997
0.0028507580112937256 0.4464878582379065
0.002870269213646306 0.47226483078255693
0.002889780415998886 0.4969288009531628
0.0029092916183514664 0.5158896788718605
0.0029288028207040467 0.526521774381591
0.0029483140230566274 0.527997118575728
0.0029678252254092077 0.5198956675409465
0.002987336427761788 0.501745964720355
0.0030068476301143682 0.4742723886683466
0.0030263588324669485 0.4407358897216271
0.0030458700348195288 0.4064346713775467
0.0030653812371721095 0.3764374075970216
0.0030848924395246898 0.3534744018359982
0.00310440364187727 0.33768830223742075
0.0031239148442298503 0.32816024880319516
0.0031434260465824306 0.32462676188488493
0.003162937248935011 0.32781880167298527
0.0031824484512875915 0.338211200502614
0.003201959653640172 0.3544871711920548
0.003221470855992752 0.37338154956277275
0.0032409820583453324 0.39130062344660155
0.0032604932606979126 0.40627449677315963
0.003280004463050493 0.4183081360104084
0.0032995156654030736 0.4278477932108329
0.003319026867755654 0.4342134381461196
0.003338538070108234 0.4359330244524241
0.0033580492724608144 0.43268671522786006
0.0033775604748133947 0.4266358139080735
0.003397071677165975 0.42150643493444895
0.0034165828795185557 0.42002820920790956
0.003436094081871136 0.4217740184012301
0.0034556052842237162 0.42317673434844505
0.0034751164865762965 0.42003310066228594
0.0034946276889288768 0.41082318035344145
0.003514138891281457 0.3980315599233358
0.0035336500936340377 0.3860726323796888
0.003553161295986618 0.37766821888119495
0.0035726724983391983 0.3721006593467179
0.0035921837006917786 0.366753192006519
0.003611694903044359 0.3601025835483359
0.0036312061053969395 0.3533114169641257
0.00365071730774952 0.3492948072701857
0.0036702285101021 0.35038672610932997
0.0036897397124546804 0.35648579541954645
0.0037092509148072606 0.3647824677861361
0.003728762117159841 0.37110607440100507
0.0037482733195124216 0.37227129087606725
0.003767784521865002 0.3682135840270733
0.003787295724217582 0.3623219759281359
0.0038068069265701624 0.3592911339339163
0.0038263181289227427 0.3619267467086679
0.003845829331275323 0.369427884635204
0.0038653405336279037 0.37826557928237203
0.003884851735980484 0.3844944061665323
0.0039043629383330642 0.38563086515895006
0.0039238741406856445 0.38122547164913667
0.003943385343038225 0.3723746725824445
0.003962896545390805 0.3608530441517484
0.003982407747743386 0.3484797666574787
0.004001918950095966 0.33689990251092644
0.004021430152448546 0.32740334627867596
0.004040941354801127 0.320432926105071
0.004060452557153707 0.31520562770392385
0.0040799637595062875 0.3102641264731906
0.004099474961858867 0.3048487602257955
0.004118986164211448 0.29973784896878686
0.004138497366564028 0.2965391111693376
0.004158008568916609 0.2962209957912367
0.004177519771269189 0.298566358392937
0.004197030973621769 0.30290597150007986
0.00421654217597435 0.3088091505374836
0.00423605337832693 0.31573292521654395
0.00425556458067951 0.3223560181236439
0.004275075783032091 0.3269244470539162
0.004294586985384671 0.3286240444282469
0.004314098187737252 0.3285393207799743
0.0043336093900898315 0.32896630990649256
0.004353120592442412 0.3315157930479664
0.004372631794794993 0.3357915943995371
0.004392142997147573 0.33998978944438035
0.0044116541995001535 0.3428659293810199
0.004431165401852733 0.3450388595478664
0.004450676604205314 0.3481545797675629
0.004470187806557894 0.35263900863307907
0.0044896990089104746 0.35639667657536256
0.004509210211263055 0.35602455543309386
0.004528721413615635 0.3496138135045448
0.004548232615968216 0.3386369858742957
0.004567743818320796 0.3273486078479513
0.004587255020673376 0.32039361501595787
0.004606766223025957 0.32054004410114345
0.004626277425378537 0.32773984517563015
0.004645788627731118 0.3393601311670018
0.0046652998300836974 0.3510254795270633
0.004684811032436278 0.3579892655328223
0.004704322234788858 0.3569408910690015
0.004723833437141439 0.3473142532742955
0.004743344639494019 0.3309629723450199
0.004762855841846599 0.31047976060203714
0.00478236704419918 0.28791192094603024
0.00480187824655176 0.2650172260571352
0.0048213894489043405 0.24413846439633058
0.004840900651256921 0.22803465621194322
0.004860411853609501 0.21850877705298521
0.004879923055962082 0.21520610791928785
0.004899434258314662 0.21561004085567165
0.004918945460667242 0.21600813652241227
0.004938456663019823 0.21282889629536922
0.004957967865372403 0.2040414585366293
0.0049774790677249835 0.19010867839738305
0.004996990270077563 0.1736832887725182
0.005016501472430144 0.15800557712852642
0.005036012674782724 0.14524177422032863
0.005055523877135305 0.13604547393209118
0.005075035079487885 0.1302887717374816
0.005094546281840465 0.12789899263919485
0.005114057484193046 0.12901885044966974
0.005133568686545626 0.13350117130129657
0.005153079888898206 0.14019270979888857
0.005172591091250787 0.1466217331958114
0.005192102293603367 0.1496530974660626
0.005211613495955948 0.14706267180223687
0.0052311246983085275 0.13902749989125687
0.005250635900661108 0.1282684033118823
0.005270147103013688 0.11853039422191301
0.005289658305366269 0.11239681340370744
0.0053091695077188495 0.10992580139643365
0.005328680710071429 0.10901497355707021
0.00534819191242401 0.10727146853112271
0.00536770311477659 0.10411904436102766
0.0053872143171291706 0.10154558353236674
0.005406725519481751 0.10276660200783
0.005426236721834331 0.10973874534404215
0.005445747924186912 0.12149018131634119
0.005465259126539492 0.13456644222636444
0.005484770328892072 0.14507311096302528
0.005504281531244652 0.1505650555434566
0.005523792733597233 0.1505135713441082
0.005543303935949814 0.14561068424241502
0.0055628151383023934 0.13705800092635445
0.005582326340654974 0.12646044132972353
0.005601837543007554 0.11590125501754453
0.005621348745360135 0.10750918280815296
0.005640859947712715 0.1025242204459553
0.005660371150065295 0.10062900901624852
0.005679882352417876 0.10026720954137867
0.005699393554770456 0.09981883739641835
0.0057189047571230365 0.0987146786251278
0.005738415959475617 0.09769625458584938
0.005757927161828197 0.09826321915558722
0.005777438364180778 0.10188244190670576
0.005796949566533358 0.10932633355952089
0.005816460768885938 0.12017441003055945
0.005835971971238518 0.13258927976307489
0.005855483173591099 0.1436686271041176
0.0058749943759436795 0.15050565995105764
0.005894505578296259 0.1516080465175318
0.00591401678064884 0.1479073789079522
0.00593352798300142 0.14260203067872726
0.005953039185354001 0.13969112348229012
0.005972550387706581 0.1419582571694
0.005992061590059161 0.1495862881754227
0.006011572792411742 0.16012295605401655
0.006031083994764322 0.16965810784767216
0.006050595197116902 0.1745410227288014
0.006070106399469482 0.17288504111026365
0.006089617601822063 0.1652365920758309
0.006109128804174644 0.1541242871732115
0.0061286400065272235 0.14277462061976715
0.006148151208879804 0.1337198191451095
0.006167662411232384 0.12795121431136958
0.006187173613584965 0.12482956700432674
0.0062066848159375455 0.12259443803292204
0.006226196018290125 0.11920063769092049
0.006245707220642706 0.11318999613288191
0.006265218422995286 0.10426021769243282
0.0062847296253478666 0.0932758382533451
0.006304240827700447 0.0818208638116575
0.006323752030053027 0.07173820355628295
0.006343263232405608 0.06496499859585902
0.006362774434758188 0.0634111043941309
0.006382285637110768 0.06835460732141715
0.006401796839463348 0.0793557642054491
0.006421308041815929 0.09354763565475362
0.00644081924416851 0.10629771519860222
0.0064603304465210894 0.11323397193012891
0.00647984164887367 0.11234259373682177
0.00649935285122625 0.10462724314788086
0.006518864053578831 0.0930221611500524
0.006538375255931411 0.08068016586991553
0.006557886458283991 0.06996891929613322
0.006577397660636572 0.06248666270025921
0.006596908862989152 0.05943180002212936
0.0066164200653417325 0.06164056657149941
0.006635931267694312 0.06921231766323108
0.006655442470046893 0.08109370717526568
0.006674953672399474 0.095024748380784
0.006694464874752054 0.10804818112347792
0.006713976077104634 0.11748786135627344
0.006733487279457214 0.12194934373586136
0.006752998481809795 0.12170535999845583
0.0067725096841623755 0.118144842871518
0.006792020886514955 0.11271769902220588
0.006811532088867536 0.10628277817544346
0.006831043291220116 0.09933192432259416
0.006850554493572697 0.09260262730007982
0.0068700656959252765 0.08721211077775913
0.006889576898277857 0.08409437128682008
0.006909088100630438 0.08337235279176823
0.006928599302983018 0.0843365189927816
0.006948110505335598 0.08601433103663775
0.006967621707688178 0.08780015613107393
0.006987132910040759 0.08970294042973194
0.00700664411239334 0.09208771359529215
0.0070261553147459195 0.0950223424847377
0.0070456665170985 0.0976398977236927
0.00706517771945108 0.09819849560815719
0.007084688921803661 0.09516164141632838
0.0071042001241562415 0.08857288795203393
0.007123711326508821 0.08038603670813503
0.007143222528861402 0.07322160012906952
0.007162733731213982 0.0685367799220722
0.0071822449335665626 0.06574907863120374
0.007201756135919142 0.06292109714958405
0.007221267338271723 0.05830743892309308
0.007240778540624304 0.05160228902067748
0.007260289742976884 0.044200414059306956
0.007279800945329464 0.0385047171849902
0.007299312147682044 0.03674890195395483
0.007318823350034625 0.03990738617399946
0.007338334552387206 0.04717142539880553
0.0073578457547397854 0.056221707828686296
0.007377356957092366 0.06415199906887284
0.007396868159444946 0.06858117357486516
0.007416379361797527 0.06846103768989795
0.0074358905641501065 0.064341078800569
0.007455401766502687 0.058133925633474
0.007474912968855268 0.052517586700703306
0.007494424171207848 0.05006407932015669
0.0075139353735604285 0.05223937997292344
0.007533446575913008 0.05866501734638044
0.007552957778265589 0.0671701622745785
0.00757246898061817 0.07479926554811228
0.00759198018297075 0.07920674716960319
0.00761149138532333 0.07950874361526217
0.00763100258767591 0.07616169655345764
0.007650513790028491 0.07029450248741945
0.0076700249923810715 0.06319896049915127
0.007689536194733651 0.05619123761097622
0.007709047397086232 0.050504145866106714
0.007728558599438812 0.046909136981689636
0.007748069801791393 0.04527307896200197
0.0077675810041439725 0.044566065052613874
0.007787092206496553 0.043518733766933326
0.007806603408849134 0.04148372062253014
0.007826114611201715 0.03882440505190374
0.007845625813554294 0.03661162099018264
0.007865137015906874 0.03599286371482066
0.007884648218259455 0.03766781806429084
0.007904159420612036 0.0415805982638974
0.007923670622964616 0.04679228267803531
0.007943181825317195 0.0516425963444028
0.007962693027669776 0.05432382189732529
0.007982204230022357 0.05366245425345212
0.008001715432374937 0.049614872090450735
0.008021226634727518 0.04316515937597215
0.008040737837080097 0.03580509891316516
0.008060249039432678 0.02902262120752866
0.008079760241785259 0.024032438737185496
0.00809927144413784 0.02169618248112798
0.008118782646490418 0.022490732399251534
0.008138293848842999 0.0264249584399123
0.00815780505119558 0.03289909223492951
0.00817731625354816 0.04068194865048727
0.008196827455900741 0.04826705424640271
0.00821633865825332 0.05457399291107107
0.0082358498606059 0.059480434165067264
0.008255361062958481 0.06362303290595095
0.008274872265311062 0.06751323394069186
0.008294383467663643 0.07070921440359135
0.008313894670016222 0.07182381480626585
0.008333405872368803 0.0694413292756878
0.008352917074721383 0.0632356071806151
0.008372428277073964 0.05445426849784604
0.008391939479426545 0.04549153536249248
0.008411450681779124 0.038903316932106774
0.008430961884131704 0.03640480210027203
0.008450473086484285 0.03820851014262311
0.008469984288836866 0.0429004525260587
0.008489495491189446 0.04801248472629599
0.008509006693542025 0.05123364380759732
0.008528517895894606 0.05170039943700061
0.008548029098247187 0.0504912614586239
0.008567540300599768 0.049863437165016816
0.008587051502952348 0.05171065913942699
0.008606562705304927 0.056355754337574365
0.008626073907657508 0.06252060781367547
0.008645585110010089 0.06835889520958763
0.00866509631236267 0.07261475407249374
0.008684607514715248 0.07499538749374232
0.008704118717067829 0.07566008555846948
0.00872362991942041 0.07451862917201116
0.00874314112177299 0.07106129951891454
0.008762652324125571 0.06481961704054376
0.00878216352647815 0.0559927795375188
0.00880167472883073 0.04571815189797235
0.008821185931183311 0.03577146020768396
0.008840697133535892 0.02783572467558315
0.008860208335888473 0.022741311303263956
0.008879719538241052 0.020173521097291314
0.008899230740593633 0.019111900812728067
0.008918741942946213 0.01872411065172397
0.008938253145298794 0.01900935192408193
0.008957764347651375 0.020651743635840325
0.008977275550003954 0.024224597398105535
0.008996786752356534 0.029439728620557937
0.009016297954709115 0.03505616651979279
0.009035809157061696 0.03949610867803113
0.009055320359414277 0.041704883371807916
0.009074831561766855 0.04169677636182301
0.009094342764119436 0.04050133413503418
0.009113853966472017 0.03959675440205063
0.009133365168824598 0.04016329049339937
0.009152876371177178 0.04253300920064851
0.009172387573529757 0.046088775173561025
0.009191898775882338 0.04965404247022409
0.009211409978234919 0.052178127192892276
0.0092309211805875 0.0533126945143394
0.009250432382940078 0.053442745290595894
0.009269943585292659 0.0530810052622428
0.00928945478764524 0.05213959460820661
0.00930896598999782 0.04984742889314475
0.009328477192350401 0.045526352958177085
0.00934798839470298 0.039528884894025396
0.00936749959705556 0.03337791021272096
0.009387010799408142 0.028883631391408926
0.009406522001760722 0.026999780752524488
0.009426033204113303 0.027417128108990413
0.009445544406465882 0.029158490211401294
0.009465055608818463 0.03147803496598847
0.009484566811171043 0.03415289106610081
0.009504078013523624 0.037012906624547315
0.009523589215876205 0.03944265987077902
0.009543100418228784 0.04056944588097222
0.009562611620581364 0.03995984958861412
0.009582122822933945 0.03801990462776855
0.009601634025286526 0.03569108744053137
0.009621145227639107 0.03385546849589305
0.009640656429991686 0.03304866912144841
0.009660167632344266 0.03353848905264953
0.009679678834696847 0.03537961930045272
0.009699190037049428 0.038227079332891434
0.009718701239402008 0.0411524703364462
0.009738212441754587 0.042849091133860956
0.009757723644107168 0.04227366093559126
0.009777234846459749 0.03931409406949646
0.00979674604881233 0.03494588714343916
0.009816257251164908 0.030684868035699253
0.009835768453517489 0.02769641288934821
0.00985527965587007 0.02621179594061296
0.00987479085822265 0.02564796176757511
0.009894302060575231 0.025239712550785498
0.00991381326292781 0.024622859387761764
0.009933324465280391 0.023967374111293793
0.009952835667632972 0.02370607822706461
0.009972346869985552 0.024172027255190187
0.009991858072338133 0.025387792366586837
0.010011369274690712 0.02705073736706254
0.010030880477043293 0.02865656096287239
0.010050391679395873 0.02970380334301126
0.010069902881748454 0.029910417198323103
0.010089414084101035 0.02932845924132721
0.010108925286453614 0.028262271713501264
0.010128436488806195 0.027033021499686782
0.010147947691158775 0.025780642991450886
0.010167458893511356 0.024477966548693164
0.010186970095863937 0.023124070342561087
0.010206481298216516 0.021888144640516943
0.010225992500569096 0.0210211642838668
0.010245503702921677 0.020605848736982818
0.010265014905274258 0.020396117187969853
0.010284526107626837 0.019920825322406632
0.010304037309979417 0.01879368801904771
0.010323548512331998 0.01699474916740462
0.010343059714684579 0.01489261782156795
0.01036257091703716 0.01297238522807187
0.010382082119389738 0.011498093619256133
0.01040159332174232 0.010416722560231365
0.0104211045240949 0.00956648107735876
0.01044061572644748 0.008921779247913347
0.010460126928800061 0.008584502867322513
0.01047963813115264 0.008560124426921473
0.010499149333505221 0.00863998562005136
0.010518660535857802 0.008599459199072207
0.010538171738210382 0.008543643962002828
0.010557682940562963 0.009021788425756794
0.010577194142915542 0.01072212287698271
0.010596705345268123 0.013955791844484672
0.010616216547620703 0.018356479864529457
0.010635727749973284 0.023051001255744163
0.010655238952325865 0.027135238464869815
0.010674750154678444 0.030016534927107763
0.010694261357031025 0.03136511200532344
0.010713772559383605 0.030885614641792403
0.010733283761736186 0.02832379781823166
0.010752794964088767 0.02378736499129483
0.010772306166441346 0.017999350739007353
0.010791817368793926 0.012113157206511432
0.010811328571146507 0.007184002801678496
0.010830839773499088 0.003732663722127827
0.010850350975851667 0.0016968570658531246
0.010869862178204247 0.0006924066253337635
0.010889373380556828 0.0003218507350852551
0.010908884582909409 0.00036117623701750756
0.01092839578526199 0.0008190077163899578
0.010947906987614569 0.0019205339147347622
0.01096741818996715 0.004025620228510274
0.01098692939231973 0.00745507668662676
0.01100644059467231 0.012251804776338776
0.011025951797024891 0.018009676382289425
0.01104546299937747 0.02392042989700932
0.011064974201730051 0.029030500707587892
0.011084485404082632 0.03251092713971711
0.011103996606435212 0.03378061581624929
0.011123507808787793 0.032565133594933876
0.011143019011140372 0.029053855053586403
0.011162530213492953 0.024057377007543207
0.011182041415845534 0.01884310493411498
0.011201552618198114 0.014568733900839917
0.011221063820550695 0.011716694594134214
0.011240575022903274 0.010025251903079652
0.011260086225255855 0.008949655457157701
0.011279597427608435 0.008191647854890169
0.011299108629961016 0.007837069255332993
0.011318619832313597 0.008079906789669938
0.011338131034666176 0.008891475702645368
0.011357642237018756 0.009957073029650043
0.011377153439371337 0.010864801707203664
0.011396664641723918 0.011299607480227111
0.011416175844076497 0.011096400107986057
0.011435687046429078 0.010238200085973925
0.011455198248781658 0.008910657007797404
0.011474709451134239 0.0075380117157541615
0.01149422065348682 0.0066411329436096705
0.011513731855839399 0.006534636179640507
0.01153324305819198 0.007102817000182907
0.01155275426054456 0.007881180176315172
0.01157226546289714 0.008409293142475294
0.011591776665249721 0.008557322060412209
0.0116112878676023 0.008529393122076671
0.011630799069954881 0.008548488297041704
0.011650310272307462 0.00854957726512523
0.011669821474660043 0.008199944643966686
0.011689332677012623 0.007217734880605758
0.011708843879365202 0.0056555418900589155
0.011728355081717783 0.0038855615324661363
0.011747866284070364 0.002349240582308579
0.011767377486422944 0.001333692031781103
0.011786888688775525 0.0009385400306433506
0.011806399891128104 0.0011774131792125983
0.011825911093480685 0.002055819722306479
0.011845422295833265 0.003536403844173988
0.011864933498185846 0.005447227776402892
0.011884444700538427 0.007476141335717765
0.011903955902891006 0.00932511523551189
0.011923467105243587 0.010903863548018894
0.011942978307596167 0.012332782178065625
0.011962489509948748 0.013688510654257156
0.011982000712301327 0.01473145590451843
0.012001511914653908 0.014936514591590982
0.012021023117006488 0.013861130560104053
0.012040534319359069 0.011530312072139164
0.01206004552171165 0.008491615148065804
0.012079556724064229 0.005511689130805748
0.01209906792641681 0.0031965704430355
0.01211857912876939 0.0018255163327430268
0.01213809033112197 0.0014486172653551052
0.012157601533474552 0.0020755305005345226
0.01217711273582713 0.003743510533401495
0.012196623938179711 0.006379581975836851
0.012216135140532292 0.009566896705815404
0.012235646342884873 0.012465910519349907
0.012255157545237453 0.014082127969038988
0.012274668747590032 0.013782986558189075
0.012294179949942613 0.011683880461998433
0.012313691152295194 0.008575046350437286
0.012333202354647774 0.005446453709749367
0.012352713557000355 0.0029925003920063184
0.012372224759352934 0.0014219749091591918
0.012391735961705515 0.0005857188937286317
0.012411247164058095 0.00021617344192362276
0.012430758366410676 9.810716311279416e-5
0.012450269568763257 0.0001297283249001996
0.012469780771115836 0.0003207647301286462
0.012489291973468417 0.000767910770024624
0.012508803175820997 0.001602801407719498
0.012528314378173578 0.002890545765719045
0.012547825580526157 0.004501660618846576
0.012567336782878738 0.006054784893689602
0.012586847985231318 0.007033902407956823
0.012606359187583899 0.007057974927856023
0.01262587038993648 0.006117185499122962
0.012645381592289059 0.00458027926998765
0.01266489279464164 0.0029681119667165703
0.01268440399699422 0.0016860893499952637
0.012703915199346801 0.0009096672429240657
0.012723426401699382 0.0006517148576817219
0.01274293760405196 0.0008949736013936227
0.012762448806404541 0.0016557538520803536
0.012781960008757122 0.002924118615578411
0.012801471211109703 0.0045327748066756254
0.012820982413462283 0.006088306859674743
0.012840493615814862 0.007086682303262426
0.012860004818167443 0.0071935665237307204
0.012879516020520024 0.0064980662148614934
0.012899027222872604 0.00552907796008743
0.012918538425225185 0.005000020472897625
0.012938049627577764 0.005446358851191761
0.012957560829930345 0.0069641188352393135
0.012977072032282926 0.009161438287411408
0.012996583234635506 0.011319000824317131
0.013016094436988085 0.012678151894278192
0.013035605639340666 0.012736543132005194
0.013055116841693247 0.011433965537898258
0.013074628044045827 0.00915725848736388
0.013094139246398408 0.006569365522476913
0.013113650448750987 0.004352050983978534
0.013133161651103568 0.002993903134945467
0.013152672853456148 0.0027007269583997143
0.01317218405580873 0.003395208895582029
0.01319169525816131 0.00473595417652237
0.013211206460513889 0.006166445774547027
0.01323071766286647 0.0070713630355763515
0.01325022886521905 0.00703657282537162
0.013269740067571631 0.006054471622463659
0.013289251269924212 0.004500629840494007
0.01330876247227679 0.0028895327702764158
0.013328273674629371 0.001601964890352199
0.013347784876981952 0.0007667513960621271
0.013367296079334533 0.0003167532277808735
0.013386807281687113 0.00011290837663114131
0.013406318484039692 3.471623200353158e-5
0.013425829686392273 9.20441361906138e-6
0.013445340888744854 2.103632165337266e-6
0.013464852091097435 4.1429276410182014e-7
0.013484363293450015 7.028555524396518e-8
0.013503874495802594 1.0268591962847573e-8
0.013523385698155175 1.2914705450894903e-9
0.013542896900507756 1.398471165259263e-10
0.013562408102860336 1.2991902692549573e-11
0.013581919305212915 1.0602421718353128e-12
0.013601430507565496 6.385517115070627e-14
0.013620941709918077 0.0
0.013640452912270657 0.0
0.013659964114623238 0.0
0.013679475316975817 0.0
0.013698986519328398 0.0
0.013718497721680979 2.7294139171019083e-14
0.01373800892403356 0.0
0.01375752012638614 0.0
0.013777031328738719 0.0
0.0137965425310913 0.0
0.01381605373344388 0.0
0.013835564935796461 7.204757623835434e-13
0.013855076138149042 7.719856004451131e-12
0.01387458734050162 8.53428716585114e-11
0.013894098542854201 8.044168282872466e-10
0.013913609745206782 6.540923691567002e-9
0.013933120947559363 4.5881108384770997e-8
0.013952632149911944 2.7774271643687953e-7
0.013972143352264522 1.4513872612954837e-6
0.013991654554617103 6.548693722720211e-6
0.014011165756969684 2.551722781330562e-5
0.014030676959322265 8.587579564990622e-5
0.014050188161674845 0.00024962595773679944
0.014069699364027424 0.0006267360884104518
0.014089210566380005 0.0013590057980841343
0.014108721768732586 0.002544709034048966
0.014128232971085166 0.004113858391309419
0.014147744173437745 0.005740481149155754
0.014167255375790326 0.006912127701629692
0.014186766578142907 0.007179667070740796
0.014206277780495487 0.0064310637431086465
0.014225788982848068 0.004965929395609397
0.014245300185200647 0.003304538459892632
0.014264811387553228 0.0018943930274289492
0.014284322589905809 0.0009352773365609822
0.01430383379225839 0.0003975496738174277
0.01432334499461097 0.00014544743164917467
0.014342856196963549 4.5803169288687745e-5
0.01436236739931613 1.2500572773146978e-5
0.01438187860166871 3.4673408372508374e-6
